frame,class,confidence,center_x,center_y,left,top,width,height,frame_width,frame_height
2747,  bicycle,0.786,875.000,456.500,726,299,298,315,1280,720
2747,  car,0.729,172.000,354.000,139,331,66,46,1280,720
2747,  truck,0.653,63.000,353.000,0,322,126,62,1280,720
2747,  car,0.632,339.500,342.500,287,323,105,39,1280,720
2747,  car,0.505,216.500,338.000,195,321,43,34,1280,720
2748,  bicycle,0.817,903.000,456.500,756,302,294,309,1280,720
2748,  car,0.696,179.000,353.000,146,330,66,46,1280,720
2748,  truck,0.635,66.500,352.500,0,321,133,63,1280,720
2749,  bicycle,0.753,932.500,450.500,781,295,303,311,1280,720
2749,  car,0.752,185.500,352.500,152,330,67,45,1280,720
2749,  car,0.655,360.000,342.500,304,323,112,39,1280,720
2749,  car,0.585,223.000,337.500,206,321,34,33,1280,720
2749,  car,0.548,271.000,344.000,226,317,90,54,1280,720
2749,  truck,0.545,68.000,352.000,0,319,136,66,1280,720
2750,  car,0.786,191.500,351.000,157,328,69,46,1280,720
2750,  car,0.672,269.000,345.000,232,319,74,52,1280,720
2750,  bicycle,0.637,956.000,459.000,807,313,298,292,1280,720
2750,  car,0.632,367.500,341.500,312,322,111,39,1280,720
2750,  truck,0.580,71.000,351.000,0,318,142,66,1280,720
2750,  car,0.515,227.000,336.500,210,320,34,33,1280,720
2751,  bicycle,0.823,957.500,461.500,830,320,255,283,1280,720
2751,  car,0.750,199.500,350.500,163,327,73,47,1280,720
2751,  car,0.661,276.500,346.000,239,321,75,50,1280,720
2751,  car,0.634,380.000,340.000,331,320,98,40,1280,720
2751,  truck,0.575,75.000,350.000,0,317,150,66,1280,720
2751,  car,0.561,234.500,337.000,214,319,41,36,1280,720
2752,  car,0.821,286.000,343.000,244,316,84,54,1280,720
2752,  car,0.766,206.000,351.500,170,327,72,49,1280,720
2752,  bicycle,0.712,976.500,459.500,853,317,247,285,1280,720
2752,  truck,0.641,79.000,351.000,0,318,158,66,1280,720
2752,  car,0.634,393.500,340.500,352,321,83,39,1280,720
2752,  car,0.576,241.000,335.500,222,319,38,33,1280,720
2753,  car,0.810,215.000,351.000,177,327,76,48,1280,720
2753,  bicycle,0.766,994.000,502.000,878,405,232,194,1280,720
2753,  car,0.761,293.000,345.000,251,320,84,50,1280,720
2753,  car,0.625,185.000,335.000,154,316,62,38,1280,720
2753,  car,0.564,405.000,341.000,366,322,78,38,1280,720
2754,  car,0.813,222.500,351.500,183,327,79,49,1280,720
2754,  bicycle,0.780,1014.500,454.000,903,313,223,282,1280,720
2754,  car,0.697,297.000,344.500,252,318,90,53,1280,720
2754,  car,0.652,408.500,342.000,367,323,83,38,1280,720
2754,  truck,0.644,85.500,350.500,0,316,171,69,1280,720
2755,  car,0.786,229.500,352.500,189,328,81,49,1280,720
2755,  bicycle,0.773,1029.500,455.000,921,316,217,278,1280,720
2755,  car,0.761,88.000,351.500,0,317,176,69,1280,720
2755,  car,0.710,302.500,343.500,258,317,89,53,1280,720
2755,  car,0.544,201.500,335.000,161,316,81,38,1280,720
2755,  car,0.528,360.500,341.000,339,324,43,34,1280,720
2756,  bicycle,0.842,1047.500,498.000,945,407,205,182,1280,720
2756,  car,0.832,237.500,352.000,197,328,81,48,1280,720
2756,  car,0.726,312.500,344.500,269,318,87,53,1280,720
2756,  car,0.522,441.500,342.000,416,323,51,38,1280,720
2756,  truck,0.503,92.500,351.500,0,317,185,69,1280,720
2757,  bicycle,0.810,1065.000,452.500,967,317,196,271,1280,720
2757,  car,0.785,245.500,353.500,204,328,83,51,1280,720
2757,  car,0.618,319.500,345.000,276,319,87,52,1280,720
2757,  car,0.615,384.000,343.000,355,325,58,36,1280,720
2757,  car,0.590,443.000,341.500,414,322,58,39,1280,720
2758,  car,0.820,253.500,353.500,211,328,85,51,1280,720
2758,  bicycle,0.729,1081.000,482.000,987,375,188,214,1280,720
2758,  car,0.547,391.500,343.500,364,325,55,37,1280,720
2758,  pedestrian,0.537,1094.000,352.500,1074,316,40,73,1280,720
2758,  car,0.520,326.500,346.500,279,321,95,51,1280,720
2758,  car,0.517,450.000,342.500,417,323,66,39,1280,720
2759,  car,0.812,261.500,355.000,219,330,85,50,1280,720
2759,  bicycle,0.759,1094.500,478.000,1004,371,181,214,1280,720
2759,  car,0.610,400.000,344.000,371,326,58,36,1280,720
2759,  car,0.578,323.500,345.500,265,317,117,57,1280,720
2759,  car,0.564,454.500,343.000,419,323,71,40,1280,720
2760,  car,0.818,272.000,355.000,227,330,90,50,1280,720
2760,  bicycle,0.707,1113.000,448.500,1025,319,176,259,1280,720
2760,  car,0.521,406.500,344.000,381,326,51,36,1280,720
2761,  car,0.773,279.500,356.000,234,330,91,52,1280,720
2761,  bicycle,0.739,1123.500,480.500,1040,387,167,187,1280,720
2761,  car,0.640,465.500,344.500,431,325,69,39,1280,720
2761,  car,0.588,414.000,343.500,386,326,56,35,1280,720
2762,  car,0.846,290.000,356.500,243,331,94,51,1280,720
2762,  bicycle,0.741,1138.000,475.500,1057,381,162,189,1280,720
2762,  car,0.708,473.500,345.000,435,326,77,38,1280,720
2762,  car,0.678,360.500,346.000,311,318,99,56,1280,720
2762,  car,0.642,422.500,344.500,397,327,51,35,1280,720
2763,  car,0.808,298.500,357.000,249,331,99,52,1280,720
2763,  car,0.770,481.000,345.000,442,326,78,38,1280,720
2763,  bicycle,0.674,1149.000,466.000,1070,360,158,212,1280,720
2763,  car,0.619,429.000,344.500,403,327,52,35,1280,720
2763,  car,0.538,340.500,348.000,265,321,151,54,1280,720
2763,  car,0.533,76.500,354.500,10,324,133,61,1280,720
2764,  car,0.832,307.500,356.500,255,330,105,53,1280,720
2764,  car,0.754,490.000,344.500,451,325,78,39,1280,720
2764,  bicycle,0.710,1162.500,466.000,1088,363,149,206,1280,720
2764,  car,0.548,439.500,344.500,414,327,51,35,1280,720
2764,  car,0.513,84.000,355.000,15,324,138,62,1280,720
2765,  car,0.825,318.000,357.500,266,331,104,53,1280,720
2765,  car,0.679,500.500,345.000,465,326,71,38,1280,720
2765,  bicycle,0.671,1174.000,465.000,1102,366,144,198,1280,720
2765,  car,0.617,359.000,347.000,288,320,142,54,1280,720
2765,  car,0.596,448.000,344.000,423,326,50,36,1280,720
2766,  car,0.820,329.000,356.000,278,329,102,54,1280,720
2766,  car,0.745,505.500,344.000,466,325,79,38,1280,720
2766,  bicycle,0.695,1183.500,460.500,1116,361,135,199,1280,720
2766,  car,0.651,453.000,344.000,429,326,48,36,1280,720
2766,  car,0.543,380.500,346.000,325,318,111,56,1280,720
2767,  car,0.779,342.000,357.000,291,330,102,54,1280,720
2767,  bicycle,0.687,1194.000,468.500,1127,379,134,179,1280,720
2767,  car,0.584,374.000,347.000,302,319,144,56,1280,720
2767,  car,0.517,510.500,344.500,469,325,83,39,1280,720
2768,  car,0.827,346.000,356.000,287,329,118,54,1280,720
2768,  car,0.753,387.000,346.500,320,320,134,53,1280,720
2768,  bicycle,0.731,1204.000,467.000,1139,380,130,174,1280,720
2768,  car,0.686,523.500,344.500,486,325,75,39,1280,720
2769,  car,0.811,358.000,357.000,302,330,112,54,1280,720
2769,  bicycle,0.705,1213.500,462.500,1153,372,121,181,1280,720
2769,  car,0.665,413.000,346.500,364,320,98,53,1280,720
2769,  car,0.664,531.500,344.500,494,325,75,39,1280,720
2769,  car,0.558,480.000,343.500,455,325,50,37,1280,720
2769,  car,0.554,879.500,322.000,772,298,215,48,1280,720
2770,  car,0.731,370.500,355.500,317,328,107,55,1280,720
2770,  car,0.721,539.000,343.500,501,324,76,39,1280,720
2770,  bicycle,0.675,1222.500,456.500,1166,362,113,189,1280,720
2770,  car,0.674,471.500,342.500,431,323,81,39,1280,720
2770,  car,0.511,417.500,346.500,365,320,105,53,1280,720
2771,  bicycle,0.780,1227.000,441.500,1175,330,104,223,1280,720
2771,  car,0.733,425.000,346.000,372,320,106,52,1280,720
2771,  car,0.637,388.500,356.500,343,329,91,55,1280,720
2772,  bicycle,0.764,1233.500,452.000,1188,359,91,186,1280,720
2772,  car,0.684,434.500,345.500,382,320,105,51,1280,720
2772,  car,0.681,492.000,343.000,449,324,86,38,1280,720
2772,  car,0.670,560.000,347.000,526,331,68,32,1280,720
2772,  car,0.558,375.500,354.000,304,324,143,60,1280,720
2773,  car,0.760,503.000,343.000,467,324,72,38,1280,720
2773,  car,0.724,568.500,345.500,534,328,69,35,1280,720
2773,  bicycle,0.659,1237.500,443.000,1197,341,81,204,1280,720
2773,  car,0.651,445.500,345.500,394,319,103,53,1280,720
2774,  bicycle,0.651,1244.000,449.500,1209,354,70,191,1280,720
2774,  car,0.637,456.000,345.000,411,319,90,52,1280,720
2774,  car,0.616,574.500,343.000,539,324,71,38,1280,720
2774,  car,0.570,505.000,342.500,465,323,80,39,1280,720
2775,  car,0.674,583.000,344.000,547,326,72,36,1280,720
2775,  bicycle,0.620,1247.000,447.500,1215,355,64,185,1280,720
2775,  car,0.601,513.500,342.000,476,323,75,38,1280,720
2775,  car,0.520,461.000,343.500,410,315,102,57,1280,720
2776,  car,0.763,594.000,344.500,562,327,64,35,1280,720
2776,  car,0.691,428.000,348.000,359,313,138,70,1280,720
2777,  car,0.758,603.000,343.500,571,326,64,35,1280,720
2777,  car,0.617,548.500,341.500,522,323,53,37,1280,720
2778,  car,0.745,609.000,342.000,576,323,66,38,1280,720
2778,  car,0.649,541.500,341.500,505,322,73,39,1280,720
2778,  car,0.535,444.000,348.500,364,315,160,67,1280,720
2779,  car,0.782,620.000,342.000,589,323,62,38,1280,720
2779,  car,0.690,454.500,348.500,372,314,165,69,1280,720
2779,  car,0.655,558.000,342.000,526,323,64,38,1280,720
2780,  car,0.739,467.000,347.500,384,312,166,71,1280,720
2780,  car,0.699,628.500,342.000,599,323,59,38,1280,720
2780,  car,0.676,567.500,342.000,537,323,61,38,1280,720
2780,  car,0.589,341.000,365.000,258,327,166,76,1280,720
2780,  pedestrian,0.552,1207.000,315.500,1185,283,44,65,1280,720
2781,  car,0.766,635.500,341.500,602,322,67,39,1280,720
2781,  car,0.737,482.500,346.500,406,310,153,73,1280,720
2781,  car,0.720,574.500,341.500,545,322,59,39,1280,720
2782,  car,0.748,645.500,342.000,614,323,63,38,1280,720
2782,  car,0.724,497.500,347.500,418,311,159,73,1280,720
2782,  car,0.576,591.000,340.500,570,321,42,39,1280,720
2782,  pedestrian,0.507,1213.500,314.500,1192,283,43,63,1280,720
2783,  car,0.774,656.000,343.000,628,325,56,36,1280,720
2783,  car,0.739,510.500,348.000,426,312,169,72,1280,720
2783,  car,0.549,597.500,341.500,575,322,45,39,1280,720
2784,  car,0.706,663.000,344.000,635,326,56,36,1280,720
2784,  car,0.529,525.500,350.000,446,316,159,68,1280,720
2785,  car,0.583,665.500,342.500,629,323,73,39,1280,720
2785,  car,0.508,542.500,354.500,465,325,155,59,1280,720
2785,  pedestrian,0.503,1228.500,312.500,1207,278,43,69,1280,720
2786,  car,0.709,683.000,342.500,657,323,52,39,1280,720
2787,  car,0.639,690.500,342.500,663,323,55,39,1280,720
2787,  car,0.603,578.500,348.500,499,312,159,73,1280,720
2790,  car,0.584,616.000,348.500,542,312,148,73,1280,720
2791,  car,0.519,362.500,362.500,282,326,161,73,1280,720
2793,  car,0.542,646.000,351.000,555,316,182,70,1280,720
2794,  car,0.620,484.000,341.500,456,325,56,33,1280,720
2795,  car,0.734,494.000,343.000,464,326,60,34,1280,720
2795,  car,0.638,416.000,364.000,341,328,150,72,1280,720
2795,  car,0.529,641.000,356.000,528,326,226,60,1280,720
2796,  car,0.712,504.000,342.500,472,325,64,35,1280,720
2796,  car,0.598,643.000,357.500,526,327,234,61,1280,720
2797,  car,0.732,662.000,357.500,545,328,234,59,1280,720
2798,  car,0.781,675.500,358.500,560,328,231,61,1280,720
2799,  car,0.798,739.500,358.500,671,329,137,59,1280,720
2800,  car,0.758,710.500,358.000,600,329,221,58,1280,720
2801,  car,0.716,728.500,358.500,621,329,215,59,1280,720
2801,  car,0.619,499.000,366.000,429,332,140,68,1280,720
2802,  car,0.806,526.000,366.500,450,330,152,73,1280,720
2802,  car,0.644,747.500,358.000,648,328,199,60,1280,720
2803,  car,0.678,414.500,360.000,333,315,163,90,1280,720
2804,  car,0.804,773.500,358.000,673,327,201,62,1280,720
2804,  car,0.723,429.000,361.000,350,315,158,92,1280,720
2804,  car,0.562,177.500,366.500,85,331,185,71,1280,720
2805,  car,0.557,443.000,360.000,367,315,152,90,1280,720
2805,  car,0.546,785.000,359.500,688,329,194,61,1280,720
2806,  car,0.695,802.500,359.000,709,329,187,60,1280,720
2807,  car,0.826,817.000,359.500,726,330,182,59,1280,720
2808,  car,0.785,826.000,360.000,734,330,184,60,1280,720
2808,  car,0.643,488.000,357.000,407,312,162,90,1280,720
2808,  car,0.521,712.000,343.000,663,316,98,54,1280,720
2809,  car,0.779,846.000,360.000,761,331,170,58,1280,720
2809,  car,0.660,499.000,361.000,420,313,158,96,1280,720
2810,  car,0.803,852.500,361.000,764,331,177,60,1280,720
2810,  car,0.716,515.500,363.000,440,315,151,96,1280,720
2811,  car,0.571,535.500,362.500,459,314,153,97,1280,720
2812,  car,0.682,875.500,359.500,791,327,169,65,1280,720
2813,  car,0.573,638.500,342.500,614,325,49,35,1280,720
2813,  car,0.565,775.000,343.500,720,314,110,59,1280,720
2813,  car,0.546,890.000,361.000,807,324,166,74,1280,720
2814,  car,0.655,650.500,342.500,624,325,53,35,1280,720
2816,  car,0.593,605.500,330.500,556,312,99,37,1280,720
2818,  car,0.658,938.000,363.500,859,330,158,67,1280,720
2819,  car,0.591,653.000,329.000,605,310,96,38,1280,720
2823,  car,0.657,717.000,330.000,676,312,82,36,1280,720
2823,  car,0.551,996.000,365.000,915,325,162,80,1280,720
2825,  car,0.786,1020.500,363.500,938,328,165,71,1280,720
2826,  car,0.731,1028.500,363.000,945,327,167,72,1280,720
2827,  car,0.589,1041.000,363.000,957,325,168,76,1280,720
2830,  car,0.677,1069.000,362.500,984,326,170,73,1280,720
2831,  car,0.667,1081.500,362.000,1001,328,161,68,1280,720
2832,  car,0.509,1055.000,362.000,940,325,230,74,1280,720
2833,  car,0.718,1091.500,362.000,1003,326,177,72,1280,720
2834,  car,0.660,1070.000,360.000,950,326,240,68,1280,720
2838,  car,0.679,1141.000,359.000,1064,327,154,64,1280,720
2839,  car,0.572,1136.000,360.000,1060,327,152,66,1280,720
2840,  car,0.768,1143.500,358.000,1061,326,165,64,1280,720
2841,  car,0.618,1165.000,359.000,1085,327,160,64,1280,720
2842,  car,0.848,1168.500,359.000,1087,327,163,64,1280,720
2843,  car,0.767,1174.500,359.000,1100,328,149,62,1280,720
2843,  pedestrian,0.521,19.500,398.000,0,340,39,116,1280,720
2844,  car,0.791,1184.500,359.000,1110,327,149,64,1280,720
2845,  car,0.807,1186.000,358.500,1106,327,160,63,1280,720
2847,  car,0.664,1196.500,357.000,1131,328,131,58,1280,720
2848,  car,0.611,1204.500,356.500,1135,327,139,59,1280,720
2849,  car,0.599,1211.000,353.000,1154,327,114,52,1280,720
2850,  pedestrian,0.564,101.500,397.500,36,311,131,173,1280,720
2851,  pedestrian,0.661,133.000,410.000,57,330,152,160,1280,720
2852,  pedestrian,0.548,178.000,420.000,118,346,120,148,1280,720
2855,  pedestrian,0.571,208.000,420.500,145,327,126,187,1280,720
2856,  car,0.563,786.500,334.500,762,322,49,25,1280,720
2856,  pedestrian,0.504,233.000,412.500,171,316,124,193,1280,720
2857,  pedestrian,0.646,262.500,417.000,197,317,131,200,1280,720
2857,  car,0.543,939.000,359.500,821,319,236,81,1280,720
2858,  pedestrian,0.701,298.000,416.500,235,312,126,209,1280,720
2858,  pedestrian,0.534,1147.500,429.500,1093,317,109,225,1280,720
2858,  car,0.525,691.500,334.500,670,323,43,23,1280,720
2859,  pedestrian,0.708,335.500,420.000,276,314,119,212,1280,720
2859,  car,0.521,700.500,333.500,678,322,45,23,1280,720
2860,  pedestrian,0.759,371.000,419.500,311,313,120,213,1280,720
2861,  pedestrian,0.716,414.000,423.000,352,317,124,212,1280,720
2862,  pedestrian,0.727,458.500,423.500,394,314,129,219,1280,720
2863,  car,0.731,1015.000,355.500,904,315,222,81,1280,720
2863,  pedestrian,0.555,513.500,422.500,456,311,115,223,1280,720
2865,  car,0.627,1039.000,356.000,932,317,214,78,1280,720
2868,  car,0.501,1072.500,354.500,972,316,201,77,1280,720
2869,  pedestrian,0.703,835.500,414.000,750,309,171,210,1280,720
2869,  car,0.514,1039.000,353.000,900,314,278,78,1280,720
2870,  pedestrian,0.646,890.000,415.000,794,295,192,240,1280,720
2872,  pedestrian,0.738,976.500,413.000,889,298,175,230,1280,720
2873,  pedestrian,0.610,1015.000,412.000,933,299,164,226,1280,720
2875,  pedestrian,0.633,1093.000,414.000,1034,308,118,212,1280,720
2876,  pedestrian,0.611,1132.500,414.500,1087,318,91,193,1280,720
2877,  pedestrian,0.652,1150.000,415.000,1094,324,112,182,1280,720
2877,  pedestrian,0.530,1106.500,413.500,1079,344,55,139,1280,720
2878,  pedestrian,0.666,1179.500,410.000,1132,321,95,178,1280,720
2879,  pedestrian,0.596,1208.000,409.000,1170,324,76,170,1280,720
2880,  pedestrian,0.529,1221.500,402.000,1171,314,101,176,1280,720
2882,  pedestrian,0.581,1217.500,388.000,1180,308,75,160,1280,720
2882,  car,0.510,958.500,357.000,850,311,217,92,1280,720
2883,  car,0.731,968.500,357.500,857,312,223,91,1280,720
2883,  bicycle,0.590,1237.000,427.000,1196,383,82,88,1280,720
2884,  car,0.723,982.500,358.000,869,311,227,94,1280,720
2884,  pedestrian,0.711,1245.000,398.000,1211,330,68,136,1280,720
2885,  pedestrian,0.719,1248.500,388.500,1219,318,59,141,1280,720
2887,  car,0.622,49.000,355.500,0,318,98,75,1280,720
2887,  car,0.604,1039.000,363.000,943,323,192,80,1280,720
2888,  car,0.636,1214.000,353.500,1149,322,130,63,1280,720
2889,  car,0.593,1214.500,353.000,1151,322,127,62,1280,720
2890,  car,0.597,564.500,323.000,532,303,65,40,1280,720
2891,  car,0.687,574.000,323.500,541,304,66,39,1280,720
2891,  car,0.595,1093.500,369.000,1012,337,163,64,1280,720
2892,  car,0.700,586.000,323.500,552,304,68,39,1280,720
2893,  car,0.600,599.500,323.000,564,303,71,40,1280,720
2897,  car,0.527,617.500,310.500,597,304,41,13,1280,720
2898,  car,0.666,524.500,314.000,494,302,61,24,1280,720
2899,  car,0.709,529.000,317.000,494,302,70,30,1280,720
2899,  car,0.594,583.500,327.000,555,311,57,32,1280,720
2899,  car,0.554,635.500,310.000,613,304,45,12,1280,720
2900,  car,0.699,535.500,314.000,504,302,63,24,1280,720
2900,  car,0.648,591.500,327.000,563,311,57,32,1280,720
2900,  car,0.532,642.500,311.500,622,305,41,13,1280,720
2902,  car,0.536,551.000,318.000,519,302,64,32,1280,720
2905,  car,0.503,572.000,323.000,543,302,58,42,1280,720
2906,  car,0.533,583.000,322.500,554,301,58,43,1280,720
2915,  car,0.694,387.000,370.500,299,320,176,101,1280,720
2942,  car,0.564,232.500,357.000,105,316,255,82,1280,720
2946,  car,0.574,764.500,336.500,736,320,57,33,1280,720
2947,  car,0.599,90.500,361.500,56,340,69,43,1280,720
2947,  car,0.592,158.000,359.000,83,328,150,62,1280,720
2950,  car,0.515,758.500,341.000,712,325,93,32,1280,720
2951,  car,0.564,193.000,361.500,104,329,178,65,1280,720
2952,  car,0.590,178.500,360.500,90,329,177,63,1280,720
2953,  car,0.645,212.000,361.500,117,327,190,69,1280,720
2953,  car,0.641,351.000,362.000,198,319,306,86,1280,720
2954,  car,0.540,200.000,360.000,91,327,218,66,1280,720
2955,  car,0.566,215.500,359.500,106,325,219,69,1280,720
2955,  car,0.508,1154.000,367.500,1030,325,248,85,1280,720
2958,  car,0.647,1173.000,367.500,1068,326,210,83,1280,720
2959,  car,0.632,162.500,364.500,124,342,77,45,1280,720
2959,  car,0.629,266.000,362.500,166,325,200,75,1280,720
2960,  car,0.581,273.500,360.000,163,323,221,74,1280,720
2960,  car,0.551,1181.000,369.000,1084,327,194,84,1280,720
2961,  car,0.621,177.000,363.500,135,340,84,47,1280,720
2962,  car,0.585,183.500,363.500,142,340,83,47,1280,720
2962,  car,0.565,284.500,361.500,180,325,209,73,1280,720
2962,  pedestrian,0.506,21.500,384.000,0,328,43,112,1280,720
2966,  car,0.587,342.500,356.000,216,319,253,74,1280,720
2970,  car,0.543,376.500,356.500,236,316,281,81,1280,720
2977,  pedestrian,0.598,180.500,406.000,111,312,139,188,1280,720
2977,  car,0.520,445.500,356.500,333,316,225,81,1280,720
2986,  pedestrian,0.736,467.000,437.000,397,339,140,196,1280,720
2989,  bicycle,0.502,604.500,423.000,490,303,229,240,1280,720
2992,  pedestrian,0.548,720.500,422.500,620,298,201,249,1280,720
2993,  bicycle,0.630,762.500,496.000,667,445,191,102,1280,720
2994,  bicycle,0.750,803.500,501.000,715,456,177,90,1280,720
2995,  bicycle,0.729,842.500,497.500,762,450,161,95,1280,720
2998,  bicycle,0.604,942.000,479.500,872,422,140,115,1280,720
2999,  bicycle,0.507,969.000,491.000,901,448,136,86,1280,720
3004,  bicycle,0.509,1098.500,460.000,1049,404,99,112,1280,720
3005,  bicycle,0.667,1121.500,458.000,1076,404,91,108,1280,720
3006,  pedestrian,0.628,1142.000,409.000,1090,309,104,200,1280,720
3008,  pedestrian,0.633,1180.500,408.500,1129,316,103,185,1280,720
3009,  pedestrian,0.774,1200.500,408.000,1147,319,107,178,1280,720
3010,  pedestrian,0.655,1213.000,406.000,1165,319,96,174,1280,720
3010,  car,0.544,25.000,352.500,0,340,50,25,1280,720
3018,  car,0.600,35.000,352.000,0,338,70,28,1280,720
3020,  pedestrian,0.507,1136.500,380.000,1114,363,45,34,1280,720
3024,  car,0.523,21.000,349.000,0,335,42,28,1280,720
3027,  pedestrian,0.623,64.500,451.000,10,335,109,232,1280,720
3028,  pedestrian,0.681,110.000,459.500,44,331,132,257,1280,720
3029,  pedestrian,0.593,131.500,464.000,67,336,129,256,1280,720
